station_name,region,cluster,status,avg_healthiness,avg_healthiness_pct,healthy_seconds,degraded_seconds,unhealthy_seconds,missing_seconds
SATINFO-LESA,EU,eu,healthy,0.984485,98.4485,1797900,2100,27300,0
GEODNET-C82E1891BA79,NA,na,healthy,0.984607,98.4607,575700,0,9000,0
GEODNET-E465B86A13E1,EU,eu,healthy,0.984732,98.4732,1799400,0,27900,0
GEODNET-E831CD30B9B5,NA,na,healthy,0.984733,98.4733,1780200,0,27600,0
GEODNET-E831CD306D11,NA,na,healthy,0.984816,98.4816,1780200,300,27300,0
GEODNET-C82E18918F01,NA,na,healthy,0.984864,98.4864,575700,300,8700,0
GEODNET-E465B8A00A05,NA,na,healthy,0.984899,98.4899,1780500,0,27300,0
GEODNET-9CB8B48CFE82,EU,eu,healthy,0.984978,98.4978,1799700,300,27300,0
ILTV00USA,NA,na,healthy,0.985065,98.5065,1779900,1800,26100,0
WYCR00USA,NA,na,healthy,0.985065,98.5065,1779900,1800,26100,0
GEODNET-C05D898E9E5D,EU,eu,healthy,0.985142,98.5142,1799400,1500,26400,0
GEODNET-08D1F9A5C711,NA,na,healthy,0.985148,98.5148,1780800,300,26700,0
GEODNET-E465B8A007B5,NA,na,healthy,0.985148,98.5148,1780500,900,26400,0
GEODNET-08D1F9638055,NA,na,healthy,0.985314,98.5314,1781100,300,26400,0
GEODNET-30C922A64EFD,NA,na,healthy,0.985397,98.5397,1781400,0,26400,0
GEODNET-C05D89AABA0D,NA,na,healthy,0.985397,98.5397,1780500,1800,25500,0
GEODNET-08D1F9A0EE09,NA,na,healthy,0.985634,98.5634,576300,0,8400,0
GEODNET-14335C5C6399,NA,na,healthy,0.985634,98.5634,576300,0,8400,0
GEODNET-40D95A569A06,NA,na,healthy,0.985634,98.5634,576300,0,8400,0
GEODNET-78421C1BFB89,NA,na,healthy,0.985634,98.5634,576300,0,8400,0
GEODNET-94E686812AA1,NA,na,healthy,0.985634,98.5634,576300,0,8400,0
GEODNET-C82E18919ABD,NA,na,healthy,0.985634,98.5634,576000,600,8100,0
GEODNET-24DCC3E14949,EU,eu,healthy,0.985717,98.5717,1801200,0,26100,0
GEODNET-94B555A408C9,EU,eu,healthy,0.985717,98.5717,1800900,600,25800,0
GEODNET-E465B89DB2ED,EU,eu,healthy,0.985717,98.5717,1801200,0,26100,0
SWEPOS-0TYJ,EU,eu,healthy,0.985717,98.5717,1801200,0,26100,0
EUREF-AGRN00ITA0,EU,eu,healthy,0.985799,98.5799,1800300,2100,24900,0
GEODNET-24DCC3E29C01,NA,na,healthy,0.985890,98.5890,576300,300,8100,0
GEODNET-40D95A8B8DA2,NA,na,healthy,0.985890,98.5890,576300,300,8100,0
TQCA00CAN,NA,na,healthy,0.985894,98.5894,1782000,600,25200,0
GEODNET-A0A3B380B53D,NA,na,healthy,0.985977,98.5977,1782300,300,25200,0
GEODNET-40D95A569A00,NA,na,healthy,0.986147,98.6147,576600,0,8100,0
GEODNET-8C4B14779F2D,EU,eu,healthy,0.986209,98.6209,1802100,0,25200,0
GEODNET-D8BC387F85DD,EU,eu,healthy,0.986209,98.6209,1802100,0,25200,0
GEODNET-C05D898D22C9,NA,na,healthy,0.986309,98.6309,1782900,300,24600,0
GEODNET-E465B89FF68D,NA,na,healthy,0.986309,98.6309,1782900,300,24600,0
TNSY00CAN,NA,na,healthy,0.986309,98.6309,1782900,300,24600,0
CPOS-PORC,EU,eu,healthy,0.986373,98.6373,1802400,0,24900,0
EUREF-DARE00GBR,EU,eu,healthy,0.986373,98.6373,1802100,600,24600,0
GEODNET-40D95A569DD8,NA,na,healthy,0.986403,98.6403,576600,300,7800,0
GEODNET-40D95A8B6E46,NA,na,healthy,0.986403,98.6403,576600,300,7800,0
GEODNET-40D95A56E524,NA,na,healthy,0.986660,98.6660,576900,0,7800,0
GEODNET-40D95A56E84A,NA,na,healthy,0.986660,98.6660,576900,0,7800,0
GEODNET-A0B7651E2E85,NA,na,healthy,0.986660,98.6660,576900,0,7800,0
GEODNET-E465B86A01F5,NA,na,healthy,0.986660,98.6660,576900,0,7800,0
GEODNET-C82E1891A409,EU,eu,healthy,0.986702,98.6702,1803000,0,24300,0
GEODNET-30C6F7BEBAC5,NA,na,healthy,0.986807,98.6807,1783500,900,23400,0
GEODNET-30C922A64F59,EU,eu,healthy,0.986866,98.6866,1803300,0,24000,0
MASG00USA,NA,na,healthy,0.986890,98.6890,1784100,0,23700,0
GEODNET-40D95A56A19C,NA,na,healthy,0.986916,98.6916,576900,300,7500,0
GEODNET-E831CD2AC2E1,EU,eu,healthy,0.986948,98.6948,1803300,300,23700,0
GEODNET-AC1518EF5611,EU,eu,healthy,0.987030,98.7030,1803600,0,23700,0
GEODNET-30C922A67A41,NA,na,healthy,0.987173,98.7173,577200,0,7500,0
GEODNET-78421C2096E9,NA,na,healthy,0.987173,98.7173,577200,0,7500,0
GEODNET-E465B89DB1B5,NA,na,healthy,0.987173,98.7173,577200,0,7500,0
ASGEUPOS-GOLE,EU,eu,healthy,0.987194,98.7194,1803900,0,23400,0
GEODNET-AC1518EE1C25,EU,eu,healthy,0.987276,98.7276,1803900,300,23100,0
MEPL00USA,NA,na,healthy,0.987305,98.7305,1783500,2700,21600,0
GEODNET-9CB8B4F09982,NA,na,healthy,0.987429,98.7429,577200,300,7200,0
GEODNET-AC1518EE34B1,NA,na,healthy,0.987429,98.7429,577200,300,7200,0
GEODNET-E831CD30C3B5,EU,eu,healthy,0.987440,98.7440,1804200,300,22800,0
PRAC01PRT,EU,eu,healthy,0.987523,98.7523,1804500,0,22800,0
CAFR00USA,NA,na,healthy,0.987554,98.7554,1785300,0,22500,0
GEODNET-30C6F7BED465,NA,na,healthy,0.987686,98.7686,577500,0,7200,0
GEODNET-9CB8B45231DE,NA,na,healthy,0.987686,98.7686,577500,0,7200,0
EUREF-MDEU00ITA,EU,eu,healthy,0.987687,98.7687,1804500,600,22200,0
EUREF-VEN100ITA,EU,eu,healthy,0.987687,98.7687,1804500,600,22200,0
GEODNET-8C4B147976A9,EU,eu,healthy,0.987687,98.7687,1804500,600,22200,0
GEODNET-C82E189177B1,EU,eu,healthy,0.987687,98.7687,1804500,600,22200,0
EUREF-VIGN00ITA0,EU,eu,healthy,0.987851,98.7851,1805100,0,22200,0
GEODNET-08D1F9DB1CDD,EU,eu,healthy,0.987933,98.7933,1804500,1500,21300,0
GEODNET-78421C1BC1A1,NA,na,healthy,0.987943,98.7943,577500,300,6900,0
EUREF-TRMI00ITA0,EU,eu,healthy,0.988015,98.8015,1804800,1200,21300,0
GEODNET-C05D89AE03FD,EU,eu,healthy,0.988097,98.8097,1805400,300,21600,0
GEODNET-E465B8A0085D,NA,na,healthy,0.988135,98.8135,1786200,300,21300,0
GEODNET-A0B7651E5DB9,EU,eu,healthy,0.988179,98.8179,1805700,0,21600,0
GEODNET-C82E18919AD9,EU,eu,healthy,0.988179,98.8179,1805400,600,21300,0
GEODNET-40D95A56E700,NA,na,healthy,0.988199,98.8199,577800,0,6900,0
GEODNET-C82E1891C31D,NA,na,healthy,0.988199,98.8199,577800,0,6900,0
GEODNET-2CBCBB2CA5A9,NA,na,healthy,0.988218,98.8218,1786500,0,21300,0
GEODNET-14335C5CB775,NA,na,healthy,0.988456,98.8456,577800,300,6600,0
GEODNET-30C922A64E05,NA,na,healthy,0.988456,98.8456,577800,300,6600,0
GEODNET-F8B3B74204C1,EU,eu,healthy,0.988590,98.8590,1806300,300,20700,0
GEODNET-E831CDFA6CB1,NA,na,healthy,0.988633,98.8633,1787100,300,20400,0
GEODNET-08D1F9A755DD,EU,eu,healthy,0.988672,98.8672,1806300,600,20400,0
GEODNET-9CB8B4EF2CB2,EU,eu,healthy,0.988672,98.8672,1806000,1200,20100,0
GEODNET-048308A1331D,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-14335C5C922D,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-5C013B520705,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-94E686860605,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-AC1518EFAFFD,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-C82E189198A1,NA,na,healthy,0.988712,98.8712,578100,0,6600,0
GEODNET-08D1F9DB09ED,EU,eu,healthy,0.988836,98.8836,1806600,600,20100,0
GEODNET-78421C1BC59D,EU,eu,healthy,0.988918,98.8918,1806600,900,19800,0
GEODNET-C82E18918F65,NA,na,healthy,0.988969,98.8969,578100,300,6300,0
RTKCONNECT-THI2,EU,eu,healthy,0.989000,98.9000,1806900,600,19800,0
SWEPOS-1LID,EU,eu,healthy,0.989000,98.9000,1807200,0,20100,0
EUREF-VIRG00ITA0,EU,eu,healthy,0.989082,98.9082,1806900,900,19500,0
GEODNET-244CABCF5449,EU,eu,healthy,0.989082,98.9082,1807200,300,19800,0
GEODNET-C82E1891A37D,EU,eu,healthy,0.989082,98.9082,1807200,300,19800,0
GEODNET-08D1F9A5D8D5,EU,eu,healthy,0.989164,98.9164,1807500,0,19800,0
GEODNET-AC1518EE57FD,EU,eu,healthy,0.989164,98.9164,1807500,0,19800,0
GEODNET-C05D89AF3859,EU,eu,healthy,0.989164,98.9164,1807500,0,19800,0
GEODNET-14335C5C9CA5,NA,na,healthy,0.989225,98.9225,578100,600,6000,0
GEODNET-24DCC3E108D5,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-24DCC3E11535,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-2CBCBB2CA371,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-38182BF8B5F5,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-C05D89AA94C5,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-C82E1891CBB1,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
GEODNET-E465B8A008E1,NA,na,healthy,0.989225,98.9225,578400,0,6300,0
SATINFO-GARD,EU,eu,healthy,0.989246,98.9246,1807500,300,19500,0
GEODNET-30C922A64C5D,NA,na,healthy,0.989296,98.9296,1788300,300,19200,0
GEODNET-5C013B972FA5,NA,na,healthy,0.989296,98.9296,1788300,300,19200,0
TXGV02USA,NA,na,healthy,0.989296,98.9296,1788300,300,19200,0
GEODNET-048308A4D391,NA,na,healthy,0.989379,98.9379,1788600,0,19200,0
GEODNET-30C922A64CE5,NA,na,healthy,0.989462,98.9462,1788600,300,18900,0
GEODNET-14335C5C97ED,NA,na,healthy,0.989482,98.9482,578400,300,6000,0
GEODNET-08D1F9638069,EU,eu,healthy,0.989493,98.9493,1807800,600,18900,0
GEODNET-F8B3B741656D,EU,eu,healthy,0.989493,98.9493,1808100,0,19200,0
BGBL01BGR,EU,eu,healthy,0.989657,98.9657,1808400,0,18900,0
GEODNET-E831CD306E45,EU,eu,healthy,0.989657,98.9657,1808100,600,18600,0
TONI00CAN,NA,na,healthy,0.989711,98.9711,1789200,0,18600,0
GEODNET-14335C5C9915,NA,na,healthy,0.989738,98.9738,578700,0,6000,0
GEODNET-E465B867C0B9,NA,na,healthy,0.989794,98.9794,1789200,300,18300,0
GEODNET-A0B7651FAA9D,EU,eu,healthy,0.989821,98.9821,1808700,0,18600,0
GEODNET-78421C1C091D,EU,eu,healthy,0.989903,98.9903,1808700,300,18300,0
GEODNET-E465B89FDD49,EU,eu,healthy,0.989903,98.9903,1808700,300,18300,0
CHC-SWIFTAG16,AP,ap,healthy,0.989976,98.9976,2651100,1500,26100,0
MTHT00USA,NA,na,healthy,0.990043,99.0043,1789800,0,18000,0
RTKCONNECT-LAES,EU,eu,healthy,0.990067,99.0067,1809000,300,18000,0
SATINFO-BRTM,EU,eu,healthy,0.990149,99.0149,1809300,0,18000,0
SWEPOS-0NBA,EU,eu,healthy,0.990149,99.0149,1809300,0,18000,0
GEODNET-08D1F9A194A5,EU,eu,healthy,0.990231,99.0231,1809000,900,17400,0
GEODNET-24DCC3E2091D,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-5C013B972F41,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-78421C1D19C9,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-94B555A2F569,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-94E686C04661,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-A0A3B380AD35,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-AC1518EF43A1,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-C82E1891C2E9,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-G002,NA,na,healthy,0.990251,99.0251,579000,0,5700,0
GEODNET-E465B8A009F5,NA,na,healthy,0.990292,99.0292,1790100,300,17400,0
GEODNET-30C922A65B09,EU,eu,healthy,0.990314,99.0314,1809600,0,17700,0
GEODNET-9CB8B4F21B9C,EU,eu,healthy,0.990314,99.0314,1809600,0,17700,0
GEODNET-C82E1891A4B5,EU,eu,healthy,0.990314,99.0314,1809300,600,17400,0
GEODNET-24DCC3E20571,NA,na,healthy,0.990375,99.0375,1790400,0,17400,0
NDNN00USA,NA,na,healthy,0.990375,99.0375,1790400,0,17400,0
SATINFO-CHOL,EU,eu,healthy,0.990396,99.0396,1809600,300,17400,0
GEODNET-244CABCE77E1,NA,na,healthy,0.990458,99.0458,1790400,300,17100,0
TMBW00CAN,NA,na,healthy,0.990458,99.0458,1790400,300,17100,0
GEODNET-C05D898D94B1,EU,eu,healthy,0.990478,99.0478,1809900,0,17400,0
GEODNET-2CBCBB2CA395,NA,na,healthy,0.990541,99.0541,1790700,0,17100,0
TNBS00CAN,NA,na,healthy,0.990541,99.0541,1790400,600,16800,0
EUREF-VTRB00ITA0,EU,eu,healthy,0.990560,99.0560,1809600,900,16800,0
GEODNET-24DCC3E14361,NA,na,healthy,0.990624,99.0624,1790400,900,16500,0
GEODNET-A842E3B1CED1,EU,eu,healthy,0.990642,99.0642,1809900,600,16800,0
GEODNET-E831CD306E1D,EU,eu,healthy,0.990642,99.0642,1810200,0,17100,0
GEODNET-E831CD307211,EU,eu,healthy,0.990642,99.0642,1809900,600,16800,0
SWEPOS-0KVI,EU,eu,healthy,0.990642,99.0642,1809900,600,16800,0
AZHB02USA,NA,na,healthy,0.990707,99.0707,1790700,600,16500,0
EUREF-PALB00ITA0,EU,eu,healthy,0.990724,99.0724,1810200,300,16800,0
GEODNET-24DCC3E11141,EU,eu,healthy,0.990724,99.0724,1810200,300,16800,0
GEODNET-E0E2E6367335,EU,eu,healthy,0.990724,99.0724,1810200,300,16800,0
RTKCONNECT-KOLI,EU,eu,healthy,0.990724,99.0724,1810200,300,16800,0
RTKCONNECT-TOFT,EU,eu,healthy,0.990724,99.0724,1810200,300,16800,0
GEODNET-2CBCBB2CA5E1,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
GEODNET-5C013B9711DD,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
GEODNET-A0B7651E7B45,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
GEODNET-AC1518EDE6D5,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
GEODNET-E465B8677E19,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
GEODNET-E831CD30B3C5,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
TXPD00USA,NA,na,healthy,0.990764,99.0764,579300,0,5400,0
EUREF-HERS00GBR,EU,eu,healthy,0.990806,99.0806,1810500,0,16800,0
GEODNET-244CABCEB29D,EU,eu,healthy,0.990806,99.0806,1810500,0,16800,0
GEODNET-24DCC3E11109,EU,eu,healthy,0.990806,99.0806,1810500,0,16800,0
GEODNET-E831CDFA6DD5,NA,na,healthy,0.990873,99.0873,1791300,0,16500,0
NVEL02USA,NA,na,healthy,0.990873,99.0873,1791000,600,16200,0
GEODNET-C82E18918CD5,EU,eu,healthy,0.990888,99.0888,1810500,300,16500,0
ROSG01ROU,EU,eu,healthy,0.990888,99.0888,1809900,1500,15900,0
GEODNET-40D95A56E8F2,NA,na,healthy,0.990956,99.0956,1791300,300,16200,0
GEODNET-244CABCCBF59,EU,eu,healthy,0.990970,99.0970,1810800,0,16500,0
GEODNET-5C013B96FF1D,EU,eu,healthy,0.990970,99.0970,1810800,0,16500,0
GEODNET-C82E1891985D,EU,eu,healthy,0.990970,99.0970,1810800,0,16500,0
GEODNET-C82E1891B329,EU,eu,healthy,0.990970,99.0970,1810500,600,16200,0
GEODNET-E465B867A161,NA,na,healthy,0.991039,99.1039,1791300,600,15900,0
GEODNET-C82E1891C3C5,EU,eu,healthy,0.991052,99.1052,1810800,300,16200,0
GEODNET-08D1F9DB7F2D,EU,eu,healthy,0.991134,99.1134,1811100,0,16200,0
GEODNET-A0A3B380B619,NA,na,healthy,0.991205,99.1205,1791900,0,15900,0
TBCT00CAN,NA,na,healthy,0.991205,99.1205,1791000,1800,15000,0
SWEPOS-0RAU,EU,eu,healthy,0.991217,99.1217,1810800,900,15600,0
GEODNET-C82E1891D039,NA,na,healthy,0.991288,99.1288,1791300,1500,15000,0
GEODNET-E465B89FFBF9,NA,na,healthy,0.991288,99.1288,1791900,300,15600,0
EUREF-LCRA00ITA0,EU,eu,healthy,0.991299,99.1299,1811100,600,15600,0
SDML00USA,NA,na,healthy,0.991454,99.1454,1792200,300,15300,0
TSKB00CAN,NA,na,healthy,0.991454,99.1454,1791900,900,15000,0
EUREF-WSRT00NLD,EU,eu,healthy,0.991463,99.1463,1811700,0,15600,0
SATINFO-STMA,EU,eu,healthy,0.991463,99.1463,1811700,0,15600,0
GEODNET-24DCC3E11781,NA,na,healthy,0.991537,99.1537,1792500,0,15300,0
ORRB00USA,NA,na,healthy,0.991537,99.1537,1792500,0,15300,0
RTKCONNECT-FASO,EU,eu,healthy,0.991545,99.1545,1811700,300,15300,0
SATINFO-STAB,EU,eu,healthy,0.991545,99.1545,1811700,300,15300,0
GEODNET-E465B8A008D5,EU,eu,healthy,0.991627,99.1627,1812000,0,15300,0
GEODNET-E831CDB83311,EU,eu,healthy,0.991627,99.1627,1812000,0,15300,0
ITSC01ITA,EU,eu,healthy,0.991627,99.1627,1811700,600,15000,0
SWEPOS-0BAS,EU,eu,healthy,0.991627,99.1627,1811700,600,15000,0
GEODNET-048308A19121,NA,na,healthy,0.991703,99.1703,1792800,0,15000,0
GEODNET-E831CD30C7E5,NA,na,healthy,0.991786,99.1786,1792500,900,14400,0
GEODNET-08D1F9637FB9,EU,eu,healthy,0.991791,99.1791,1812300,0,15000,0
GEODNET-E465B867A779,EU,eu,healthy,0.991791,99.1791,1812300,0,15000,0
GEODNET-E465B86A06F9,EU,eu,healthy,0.991791,99.1791,1812000,600,14700,0
GEODNET-08D1F9A1B90D,EU,eu,healthy,0.991873,99.1873,1812300,300,14700,0
GEODNET-24DCC3E10D11,EU,eu,healthy,0.991873,99.1873,1812300,300,14700,0
GEODNET-78421C1D54C1,NA,na,healthy,0.991952,99.1952,1793100,300,14400,0
GEODNET-A842E3B33EC1,NA,na,healthy,0.992035,99.2035,1793400,0,14400,0
GEODNET-C82E1891CB41,EU,eu,healthy,0.992037,99.2037,1812300,900,14100,0
CPOS-TYDA,EU,eu,healthy,0.992120,99.2120,1812900,0,14400,0
GEODNET-C05D898CBCDD,EU,eu,healthy,0.992120,99.2120,1812900,0,14400,0
GEODNET-E465B86A10B5,EU,eu,healthy,0.992120,99.2120,1812900,0,14400,0
GEODNET-244CABCEB709,NA,na,healthy,0.992200,99.2200,1793700,0,14100,0
GEODNET-30C922A65F81,NA,na,healthy,0.992200,99.2200,1793700,0,14100,0
GEODNET-A842E3B1C9B5,NA,na,healthy,0.992200,99.2200,1793700,0,14100,0
GEODNET-C05D898D1715,NA,na,healthy,0.992200,99.2200,1793700,0,14100,0
ORBR00USA,NA,na,healthy,0.992200,99.2200,1793700,0,14100,0
GEODNET-048308A2FF71,EU,eu,healthy,0.992202,99.2202,1812900,300,14100,0
RTKCONNECT-FAST,EU,eu,healthy,0.992202,99.2202,1812900,300,14100,0
GEODNET-E465B89FEE05,EU,eu,healthy,0.992366,99.2366,1813200,300,13800,0
SWEPOS-0MSE,EU,eu,healthy,0.992448,99.2448,1813500,0,13800,0
GEODNET-08D1F9637CB5,EU,eu,healthy,0.992530,99.2530,1813500,300,13500,0
ARCB00USA,NA,na,healthy,0.992532,99.2532,1794300,0,13500,0
GEODNET-40D95A56A462,NA,na,healthy,0.992532,99.2532,1794000,600,13200,0
SIRENT-SSMK,AP,ap,healthy,0.992552,99.2552,2658300,900,19500,0
SKIC01KOR,AP,ap,healthy,0.992580,99.2580,2658000,1800,18900,0
CPOS-HELC,EU,eu,healthy,0.992612,99.2612,1813800,0,13500,0
GEODNET-0CDC7EC9A341,EU,eu,healthy,0.992612,99.2612,1813800,0,13500,0
SATINFO-SIST,EU,eu,healthy,0.992612,99.2612,1813800,0,13500,0
EUREF-RIVO00ITA0,EU,eu,healthy,0.992694,99.2694,1813800,300,13200,0
CASE00USA,NA,na,healthy,0.992698,99.2698,1794600,0,13200,0
GEODNET-E465B86A0215,EU,eu,healthy,0.992776,99.2776,1813800,600,12900,0
RTKCONNECT-SVUP,EU,eu,healthy,0.992776,99.2776,1813800,600,12900,0
GEODNET-24DCC3E14E39,EU,eu,healthy,0.992858,99.2858,1814100,300,12900,0
GEODNET-E465B86A06D9,EU,eu,healthy,0.992858,99.2858,1814100,300,12900,0
GEODNET-8C4B147AEAC9,EU,eu,healthy,0.992940,99.2940,1814100,600,12600,0
CHC-SWIFTAG82,AP,ap,healthy,0.992944,99.2944,2659800,0,18900,0
GEODNET-24DCC3E20B81,EU,eu,healthy,0.993022,99.3022,1814400,300,12600,0
RTKCONNECT-FARO,EU,eu,healthy,0.993022,99.3022,1814100,900,12300,0
GEODNET-C05D89AA53C5,EU,eu,healthy,0.993105,99.3105,1814400,600,12300,0
RTKCONNECT-KARU,EU,eu,healthy,0.993105,99.3105,1814700,0,12600,0
ROSI01ROU,EU,eu,healthy,0.993187,99.3187,1814700,300,12300,0
EUREF-CMEL00ITA0,EU,eu,healthy,0.993269,99.3269,1815000,0,12300,0
EUREF-EIJS00NLD,EU,eu,healthy,0.993269,99.3269,1815000,0,12300,0
GEODNET-24DCC3E204C9,EU,eu,healthy,0.993269,99.3269,1814700,600,12000,0
GEODNET-A0B7651E3391,EU,eu,healthy,0.993269,99.3269,1814700,600,12000,0
GEODNET-C05D898CA729,EU,eu,healthy,0.993269,99.3269,1815000,0,12300,0
POPR01POL,EU,eu,healthy,0.993269,99.3269,1814400,1200,11700,0
RTKCONNECT-HOLB,EU,eu,healthy,0.993269,99.3269,1815000,0,12300,0
SWEPOS-0TIV,EU,eu,healthy,0.993269,99.3269,1814700,600,12000,0
GEODNET-30C922A65D31,EU,eu,healthy,0.993351,99.3351,1814400,1500,11400,0
GEODNET-AC1518EDEE21,EU,eu,healthy,0.993433,99.3433,1815000,600,11700,0
GEODNET-E831CDFA7BED,EU,eu,healthy,0.993433,99.3433,1815300,0,12000,0
COLA00USA,NA,na,healthy,0.993445,99.3445,1795800,300,11700,0
TNSG00CAN,NA,na,healthy,0.993445,99.3445,1795800,300,11700,0
CHC-SWIFTIS16,AP,ap,healthy,0.993448,99.3448,2661000,300,17400,0
ASGEUPOS-BIAL,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
EUREF-NOT,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
GEODNET-08D1F9A5A2CD,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
GEODNET-C82E18917825,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
GEODNET-E465B89DB0AD,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
RTKCONNECT-MIDD,EU,eu,healthy,0.993515,99.3515,1815300,300,11700,0
SATINFO-PRR2,EU,eu,healthy,0.993515,99.3515,1815000,900,11400,0
GEODNET-78421C20C735,NA,na,healthy,0.993528,99.3528,1796100,0,11700,0
GEODNET-C05D898E0649,NA,na,healthy,0.993528,99.3528,1796100,0,11700,0
EUREF-MMET00ITA0,EU,eu,healthy,0.993597,99.3597,1815600,0,11700,0
GEODNET-9CB8B48C9E1C,EU,eu,healthy,0.993597,99.3597,1815600,0,11700,0
GEODNET-A0B7651F778D,EU,eu,healthy,0.993597,99.3597,1815600,0,11700,0
GEODNET-C05D898D3B55,EU,eu,healthy,0.993597,99.3597,1815600,0,11700,0
GACA00USA,NA,na,healthy,0.993694,99.3694,1796400,0,11400,0
GEODNET-AC1518EE93B5,NA,na,healthy,0.993694,99.3694,1796100,600,11100,0
GEODNET-F8B3B7415E0D,EU,eu,healthy,0.993761,99.3761,1815600,600,11100,0
GEODNET-A0A3B380AD11,NA,na,healthy,0.993860,99.3860,1796700,0,11100,0
GEODNET-E831CD30B391,NA,na,healthy,0.993860,99.3860,1795500,2400,9900,0
GEODNET-94B555A54A61,EU,eu,healthy,0.993925,99.3925,1816200,0,11100,0
GEODNET-C82E1891CD51,EU,eu,healthy,0.993925,99.3925,1816200,0,11100,0
GEODNET-08D1F9A6D31D,EU,eu,healthy,0.994008,99.4008,1815900,900,10500,0
GEODNET-24DCC3E2A369,EU,eu,healthy,0.994008,99.4008,1816200,300,10800,0
GEODNET-C05D898DCEBD,EU,eu,healthy,0.994008,99.4008,1816200,300,10800,0
GEODNET-08D1F9637A45,NA,na,healthy,0.994026,99.4026,1797000,0,10800,0
TPEE00CAN,NA,na,healthy,0.994026,99.4026,1797000,0,10800,0
TWIX01TWN,AP,ap,healthy,0.994064,99.4064,2662500,600,15600,0
ASGEUPOS-STRG,EU,eu,healthy,0.994090,99.4090,1816500,0,10800,0
GEODNET-A842E3B1CE41,EU,eu,healthy,0.994090,99.4090,1816500,0,10800,0
GEODNET-C82E1891B409,EU,eu,healthy,0.994090,99.4090,1816500,0,10800,0
GEODNET-24DCC3E14CA1,NA,na,healthy,0.994109,99.4109,1797000,300,10500,0
GEODNET-C05D89AEC991,EU,eu,healthy,0.994172,99.4172,1816500,300,10500,0
GEODNET-E465B8A007C5,EU,eu,healthy,0.994172,99.4172,1816500,300,10500,0
GEODNET-244CABCE6071,NA,na,healthy,0.994192,99.4192,1797000,600,10200,0
GEODNET-24DCC3E11295,NA,na,healthy,0.994192,99.4192,1797300,0,10500,0
ERGNSS-TUD10,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-08D1F9637C9D,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-24DCC3E110AD,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-34987A6EE609,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-8C4B1477A04D,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-9CB8B48C0CC8,EU,eu,healthy,0.994254,99.4254,1816800,0,10500,0
GEODNET-A0B7651E7CFD,EU,eu,healthy,0.994254,99.4254,1816500,600,10200,0
NMAO00USA,NA,na,healthy,0.994358,99.4358,1797600,0,10200,0
CHC-SWIFTAG53,AP,ap,healthy,0.994400,99.4400,2663700,0,15000,0
GEODNET-A0B7651F2751,EU,eu,healthy,0.994418,99.4418,1817100,0,10200,0
SAPOS-3599,EU,eu,healthy,0.994418,99.4418,1817100,0,10200,0
GEODNET-C05D898D6C41,NA,na,healthy,0.994441,99.4441,1797600,300,9900,0
GEODNET-E831CDB82275,EU,eu,healthy,0.994500,99.4500,1817100,300,9900,0
GEODNET-9CB8B48C9E16,NA,na,healthy,0.994524,99.4524,1797600,600,9600,0
WYRS00USA,NA,na,healthy,0.994524,99.4524,1797900,0,9900,0
GEODNET-D48C4959165D,EU,eu,healthy,0.994582,99.4582,1817100,600,9600,0
